time,latitude,longitude,analysed_sst
UTC,degrees_north,degrees_east,degree_C
2026-07-15T09:00:00Z,11.5,98.0,29.614
2026-07-15T09:00:00Z,11.5,98.5,29.551000000000002
2026-07-15T09:00:00Z,11.5,99.0,NaN
2026-07-15T09:00:00Z,11.5,99.5,NaN
2026-07-15T09:00:00Z,11.5,100.0,30.35
2026-07-15T09:00:00Z,11.5,100.5,30.240000000000002
2026-07-15T09:00:00Z,11.5,101.0,29.867
2026-07-15T09:00:00Z,11.5,101.5,30.023
2026-07-15T09:00:00Z,11.5,102.0,29.9
2026-07-15T09:00:00Z,11.5,102.5,29.665
2026-07-15T09:00:00Z,11.5,103.0,29.441
2026-07-15T09:00:00Z,11.5,103.5,NaN
2026-07-15T09:00:00Z,11.5,104.0,NaN
2026-07-15T09:00:00Z,11.5,104.5,NaN
2026-07-15T09:00:00Z,11.5,105.0,29.13
2026-07-15T09:00:00Z,11.5,105.5,NaN
2026-07-15T09:00:00Z,11.5,106.0,NaN
2026-07-15T09:00:00Z,12.0,97.0,30.262
2026-07-15T09:00:00Z,12.0,97.5,29.578
2026-07-15T09:00:00Z,12.0,98.0,29.555
2026-07-15T09:00:00Z,12.0,98.5,29.003
2026-07-15T09:00:00Z,12.0,99.0,NaN
2026-07-15T09:00:00Z,12.0,99.5,NaN
2026-07-15T09:00:00Z,12.0,100.0,30.387
2026-07-15T09:00:00Z,12.0,100.5,30.105
2026-07-15T09:00:00Z,12.0,101.0,30.54
2026-07-15T09:00:00Z,12.0,101.5,30.429000000000002
2026-07-15T09:00:00Z,12.0,102.0,30.069
2026-07-15T09:00:00Z,12.0,102.5,29.807000000000002
2026-07-15T09:00:00Z,12.0,103.0,NaN
2026-07-15T09:00:00Z,12.0,103.5,NaN
2026-07-15T09:00:00Z,12.0,104.0,NaN
2026-07-15T09:00:00Z,12.0,104.5,NaN
2026-07-15T09:00:00Z,12.0,105.0,NaN
2026-07-15T09:00:00Z,12.0,105.5,NaN
